  # frame#    Prot_CA   Prot_Backbone  Prot_Sidechain  Prot_All_Heavy Lig_wrt_Protein  Lig_wrt_Ligand
       174      4.142           4.154           5.066           4.541           6.754           1.328
       175      4.076           4.090           4.998           4.478           6.740           1.519
       176      4.099           4.114           5.037           4.506           7.001           1.548
       177      4.200           4.207           5.155           4.615           6.731           1.945
       178      4.056           4.064           5.006           4.464           6.934           2.425
       179      4.082           4.093           5.053           4.500           6.867           1.808
       180      4.043           4.059           5.020           4.466           6.889           1.815
       181      3.942           3.951           4.944           4.376           6.502           1.806
       182      4.093           4.108           5.068           4.523           6.995           1.845
       183      4.176           4.186           5.126           4.591           6.980           2.675
       184      4.145           4.159           5.094           4.562           6.866           1.779
       185      4.132           4.144           5.075           4.542           6.910           1.799
       186      4.195           4.211           5.146           4.609           7.218           1.538
       187      4.118           4.141           5.069           4.536           7.374           1.546
       188      4.106           4.133           5.030           4.511           7.410           1.623
       189      4.141           4.168           5.057           4.545           7.173           1.558
       190      4.041           4.058           4.967           4.444           6.744           1.349
       191      3.961           3.979           4.914           4.378           7.111           1.381
       192      4.075           4.099           5.006           4.485           7.050           1.598
       193      4.134           4.154           5.057           4.537           6.570           1.552
       194      4.180           4.201           5.101           4.581           6.917           1.956
       195      4.033           4.053           4.994           4.453           6.152           1.606
       196      3.854           3.876           4.850           4.284           6.485           1.390
       197      3.996           4.013           4.973           4.422           6.654           1.757
       198      4.148           4.168           5.072           4.549           6.533           1.637
       199      3.983           4.007           4.921           4.393           6.841           1.743
       200      4.058           4.082           4.984           4.464           6.970           1.569
       201      4.099           4.129           5.012           4.501           6.758           1.705
       202      4.214           4.240           5.186           4.646           6.868           1.819
       203      4.196           4.213           5.115           4.602           6.632           1.426
       204      4.215           4.233           5.115           4.609           6.721           1.870
       205      4.131           4.152           5.039           4.529           6.810           1.834
       206      4.293           4.309           5.199           4.685           6.494           2.459
       207      4.132           4.142           5.086           4.551           6.651           2.696
       208      4.194           4.206           5.141           4.601           7.086           2.719
       209      4.096           4.103           5.022           4.489           6.712           2.504
       210      4.030           4.048           4.985           4.447           7.129           2.916
       211      3.949           3.959           4.928           4.373           6.629           2.404
       212      4.002           4.010           4.970           4.421           6.871           2.244
